pl_name,pl_letter,hostname,hd_name,hip_name,tic_id,gaia_id,default_flag,disc_pubdate,disc_year,discoverymethod,disc_locale,disc_facility,disc_telescope,ra,dec,glon,glat,elon,elat,pl_orbper,pl_orblper,pl_orbsmax,pl_orbincl,pl_orbtper,pl_orbeccen,pl_eqt,pl_occdep,pl_insol,pl_dens,pl_trandep,pl_tranmid,pl_trandur,sy_umag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gmag,sy_gaiamag,sy_tmag,pl_controv_flag,st_metratio,st_spectype,sy_kepmag,st_rotp,pl_projobliq,x,y,z,htm20,pl_rvamp,pl_radj,pl_rade,pl_ratror,pl_ratdor,pl_trueobliq,sy_icmag,rowupdate,pl_pubdate,releasedate,dkin_flag,pl_imppar,pl_cmassj,pl_cmasse,pl_massj,pl_masse,pl_bmassj,pl_bmasse,pl_bmassprov,pl_msinij,pl_msinie,st_teff,st_met,st_radv,st_vsin,st_lum,st_logg,st_age,st_mass,st_dens,st_rad,ttv_flag,ptv_flag,tran_flag,rv_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,pul_flag,soltype,sy_snum,sy_pnum,sy_mnum,cb_flag,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_nnotes,sy_pm,sy_pmra,sy_pmdec,sy_plx,sy_dist,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,st_spectype_simp
TOI-6008 b,b,TOI-6008,,,TIC 286201103,Gaia DR2 2168280502430898944,1,2024-05,2024,Transit,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,310.4487344,49.6468992,87.78023,4.62339,340.47347,63.53199,0.8574347,,0.010777,87.2,,,707.0,,41.5,,0.1517,2460078.016214,0.65,,,,,9.334,9.183,9.234,9.128,,13.7122,12.2936,0,[Fe/H],M5.0,,,,0.420074518830542,-0.4927361325928487,0.762068567956146,1732733034,2.1,0.092,1.03,0.03867,9.44,,,2024-05-28,2024-05,2024-05-28,0,0.45,,,0.01259,4.0,0.01259,4.0,Mass,,,3075.0,0.3,,,-2.329,5.01,3.0,0.23,22.8674,0.24,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,164.546597,158.442,44.404,43.2596,23.1008,,15.97,10.416,9.832,9.541,M
KMT-2017-BLG-0673L b,b,KMT-2017-BLG-0673L,,,,,1,2022-10,2022,Microlensing,Ground,KMTNet,1.6 m wide-field telescope,264.7570417,-33.8080278,355.11792,-1.37183,265.56803,-10.4493,,,2.34,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-0.0759276005278386,-0.8274301426458542,-0.5564120402356028,-1663927061,,,,,,,,2022-12-17,2022-10,2022-12-17,0,,,,3.67,1166.43025,3.67,1166.43025,Mass,,,,,,,,,,0.63,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,6,,,,,5080.0,,,,,,
KMT-2019-BLG-0414L b,b,KMT-2019-BLG-0414L,,,,,1,2022-10,2022,Microlensing,Ground,KMTNet,1.6 m wide-field telescope,268.8529167,-21.8955389,7.17935,1.70909,268.93142,1.5395,,,1.16,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-0.0185749757127844,-0.9276793470604022,-0.3729155391169096,239297462,,,,,,,,2022-12-17,2022-10,2022-12-17,0,,,,4.57,1452.47582,4.57,1452.47582,Mass,,,,,,,,,,0.74,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,,,,,4410.0,,,,,,
GJ 1002 b,b,GJ 1002,,,TIC 176287658,Gaia DR2 2441630500517079808,1,2022-12,2022,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,1.6764641,-7.5462123,92.44529,-67.73033,358.51455,-7.58666,10.3465,,0.0457,,,,230.9,,0.67,,,2458583.27,,17.9265,13.2885,11.2165,10.6024,,,,,15.0685,11.7804,10.2531,0,[Fe/H],M5.5 V,12.16,126.0,,0.9909149312938916,0.0290022679869394,-0.1313258062622714,-40060782,1.31,,,,,,,2022-12-17,2022-12,2022-12-17,0,,,,,,0.0034,1.08,Msini,0.0034,1.08,3024.0,-0.25,,,-2.852,5.1,,0.12,,0.14,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,1,2059.5072713,-811.48,-1892.9,206.213,4.84867,,,8.323,7.792,7.439,M
GJ 1002 c,c,GJ 1002,,,TIC 176287658,Gaia DR2 2441630500517079808,1,2022-12,2022,Radial Velocity,Ground,Multiple Observatories,Multiple Telescopes,1.6764641,-7.5462123,92.44529,-67.73033,358.51455,-7.58666,21.202,,0.0738,,,,181.7,,0.26,,,2458585.54,,17.9265,13.2885,11.2165,10.6024,,,,,15.0685,11.7804,10.2531,0,[Fe/H],M5.5 V,12.16,126.0,,0.9909149312938916,0.0290022679869394,-0.1313258062622714,-40060782,1.3,,,,,,,2022-12-17,2022-12,2022-12-17,0,,,,,,0.00428,1.36,Msini,0.00428,1.36,3024.0,-0.25,,,-2.852,5.1,,0.12,,0.14,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,1,2059.5072713,-811.48,-1892.9,206.213,4.84867,,,8.323,7.792,7.439,M
KMT-2021-BLG-0240L b,b,KMT-2021-BLG-0240L,,,,,1,2022-08,2022,Microlensing,Ground,KMTNet,1.6 m wide-field telescope,267.5772917,-30.0049694,359.6123,-1.42605,267.88433,-6.58345,,,2.8,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-0.0366064790146245,-0.8652079800911896,-0.5000751112389773,-183291588,,,,,,,,2022-12-17,2022-08,2022-12-17,0,,,,0.21,66.74397,0.21,66.74397,Mass,,,,,,,,,,0.56,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,9,,,,,6600.0,,,,,,
TOI-6016 b,b,TOI-6016,,,TIC 327369524,Gaia DR2 428360006379022592,1,2024-12,2024,Transit,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,4.5239602,59.7661983,118.74068,-2.83394,37.13093,50.97633,4.023687,90.0,0.055,,,0.0,1890.0,,940.0,0.81,,2459877.793,5.7,,,,,10.154,10.194,10.121,9.044,,11.9184,11.3864,0,[Fe/H],F,,9.1,,0.501960959783448,0.0397164036783667,0.8639778944696078,-177767177,125.0,1.22,13.675,,,,,2025-01-22,2024-12,2025-01-22,0,,,,1.17,371.85924,1.17,371.85924,Mass,,,6110.0,0.28,,8.4,0.461,4.19,0.3,1.31,,1.51,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,7.9200627,-7.7443,-1.65928,2.7133,364.715,12.935,11.886,10.629,10.308,10.224,F
OGLE-2006-BLG-284L A b,b,OGLE-2006-BLG-284L A,,,,,1,2020-08,2020,Microlensing,Ground,OGLE,1.3 m Warsaw University Telescope,269.65925,-29.1366667,1.27713,-2.5505,269.69702,-5.69774,,,2.17,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-0.0051946237516803,-0.873445365027053,-0.4868944548840503,1265163299,,,,,,,,2023-01-04,2020-08,2023-01-04,0,,,,0.45307,144.0,0.45307,144.0,Mass,,,,,,,,,,0.35,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,2,1,0,0,0,0,0,0,0,0,2,,,,,4000.0,,,,,,
KMT-2021-BLG-1077L b,b,KMT-2021-BLG-1077L,,,,,1,2022-06,2022,Microlensing,Ground,KMTNet,1.6 m wide-field telescope,266.489125,-33.8428111,355.84555,-2.61394,267.03156,-10.43965,,,1.26,,,,,,,,,,,,,,,,,,,,,,0,,M V,,,,-0.0508623493008327,-0.8290097593366844,-0.5569163674629545,583734394,,,,,,,,2023-01-04,2022-06,2023-01-04,0,,,,0.22,69.92225,0.22,69.92225,Mass,,,,,,,,,,0.14,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,2,,,,,8240.0,,,,,,M
KMT-2021-BLG-1077L c,c,KMT-2021-BLG-1077L,,,,,1,2022-06,2022,Microlensing,Ground,KMTNet,1.6 m wide-field telescope,266.489125,-33.8428111,355.84555,-2.61394,267.03156,-10.43965,,,0.93,,,,,,,,,,,,,,,,,,,,,,0,,M V,,,,-0.0508623493008327,-0.8290097593366844,-0.5569163674629545,583734394,,,,,,,,2023-01-04,2022-06,2023-01-04,0,,,,0.25,79.4571,0.25,79.4571,Mass,,,,,,,,,,0.14,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,2,,,,,8240.0,,,,,,M
MOA-2020-BLG-135L b,b,MOA-2020-BLG-135L,,,,,1,2022-09,2022,Microlensing,Ground,MOA,1.8 m MOA Telescope,268.4235,-29.8075667,0.15599,-1.95679,268.61973,-6.37582,,,1.11,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-0.0238718483107606,-0.867371374749031,-0.4970885566216587,1748049447,,,,,,,,2023-01-04,2022-09,2023-01-04,0,,,,0.03555,11.3,0.03555,11.3,Mass,,,,,,,,,,0.23,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,2,,,,,7900.0,,,,,,
Kepler-138 e,e,Kepler-138,,,TIC 159376971,Gaia DR2 2102053446751282944,1,2022-12,2022,Transit Timing Variations,Multiple Locales,Multiple Observatories,Multiple Telescopes,290.3814122,43.2930645,75.10743,13.17249,305.66133,64.22965,38.23,76.0,0.1803,88.53,2454924.1,0.112,292.0,,1.73,,,,,,,,,9.378,9.355,9.261,9.384,,12.4715,11.5177,0,[Fe/H],,12.925,,,0.2534888419841053,-0.6822883753615847,0.6857302529683277,1052695179,,,,,73.0,,,2023-01-04,2022-12,2023-01-04,0,1.8,,,0.00135,0.43,0.00135,0.43,Mass,,,3841.0,-0.18,,,-1.252,4.71,,0.54,4.9,0.54,0,0,0,0,0,0,0,0,0,0,Published Confirmed,1,4,0,0,0,0,0,0,0,0,1,30.6516252,-20.5991,22.698,14.9272,66.8624,14.621,13.04,10.293,9.68,9.506,
TOI-1288 c,c,TOI-1288,,,TIC 365733349,Gaia DR2 2245652826430109184,1,2022-12,2022,Radial Velocity,Multiple Locales,Multiple Observatories,Multiple Telescopes,313.1670294,65.6087833,101.44251,13.28607,16.91308,72.82453,416.0,90.0,1.07,,,0.0,,,,,,2458894.4,,,,,,8.726,8.792,8.729,8.774,,10.4468,9.93119,0,[Fe/H],,,,,0.2825205940023007,-0.3012010226720502,0.9107469779834014,632623802,7.54,,,,,,,2024-07-22,2024-06,2024-07-22,0,,,,,,0.26964,85.7,Msini,0.26964,85.7,5388.0,0.257,,,-0.155,4.45,6.5,0.96,1.517,0.96,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,0,81.1093421,43.2531,-68.6141,8.67701,114.865,11.383,10.445,9.193,8.842,8.779,
nu Oct A b,b,nu Oct A,HD 205478,HIP 107089,TIC 352542468,Gaia DR2 6356375508717699584,1,2016-08,2016,Radial Velocity,Ground,University of Canterbury Mt John Observatory,1.0 m McLellan telescope,325.3702792,-77.3910853,314.28748,-35.18844,289.68408,-57.78037,417.0,,1.25,,,0.11,,,,,,,,,,,,-1.046,-0.531,1.507,1.415,,3.44162,2.8426,1,,K1 IIIb-IV,,140.0,,0.1796222973443366,-0.1240506885762319,-0.9758828090301138,-2003963985,43.0,,,,,,,2023-01-18,2021-04,2023-01-18,0,,,,2.4,762.78818,2.4,762.78818,Mass,,,4860.0,,,2.0,1.23,,2.8,1.61,,5.81,0,0,0,1,0,0,0,0,0,0,Published Confirmed,2,1,0,0,1,0,0,0,0,0,3,248.6463352,65.0,-240.0,47.17,21.1999,4.746,3.73,2.014,1.536,1.458,K
GJ 1151 c,c,GJ 1151,,,TIC 11893637,Gaia DR2 786834302079285632,1,2023-01,2023,Radial Velocity,Ground,Multiple Facilities,Multiple Telescopes,177.7304866,48.3732334,147.86957,65.72032,154.15439,42.4808,389.7,,0.5714,,,,,,,,,2457798.67,,16.4793,12.7729,11.0613,10.6971,,,,,15.3392,11.6938,10.2972,0,[Fe/H],M 4.5V,,140.0,,-0.6637544327706616,0.0263053915859658,0.7474878456207876,-443347484,3.1,,,,,,,2023-01-23,2023-01,2023-01-23,0,,,,,,0.03341,10.62,Msini,0.03341,10.62,3280.0,-0.12,,2.0,-2.48,5.09,,0.16,,0.18,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,1821.0445189,-1545.7,-962.816,124.407,8.03625,,13.76,8.488,7.952,7.637,M
TOI-6029 b,b,TOI-6029,,,TIC 419523962,Gaia DR2 430269136520563200,1,2024-08,2024,Transit,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,8.3862555,61.8607659,120.82367,-0.93772,41.57042,51.41457,5.7987,,,,,0.091,,,,,,2459667.067,,,,,,10.294,10.312,10.478,9.739,,12.2681,11.6593,0,[Fe/H],,,,-14.4,0.4665729957706639,0.0687831445411741,0.8818041271419725,-689798495,137.0,1.284,14.392,0.056,7.17,,,2024-08-16,2024-08,2024-08-16,0,,,,1.635,519.64945,1.635,519.64945,Mass,,,6223.0,0.37,,10.4,0.799,3.89,2.31,1.55,,2.34,0,0,1,1,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,4.0743083,-0.489222,4.04483,1.6299,603.119,13.236,12.858,10.788,10.479,10.369,
TOI-6034 b,b,TOI-6034,,,TIC 388076422,Gaia DR2 2270404997834401664,1,2024-08,2024,Transit,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,317.9001392,68.4020762,104.86527,13.64333,27.70379,72.03179,2.576184,-34.0,0.02949,87.06,,0.04,714.0,,43.0,0.82,,2459883.9055,1.56,,,,,10.892,10.838,10.9,9.603,,14.3143,13.2297,0,[Fe/H],,,,,0.2731151253749942,-0.246777247591753,0.9297898248327092,1607327878,184.0,1.063,11.92,0.2233,12.95,,,2024-09-03,2024-08,2024-09-03,0,0.674,,,0.798,254.0,0.798,254.0,Mass,,,3635.0,-0.09,,2.0,-1.403,4.77,7.8,0.51,6.19,0.49,0,0,1,1,0,0,0,0,0,0,Published Confirmed,2,1,0,0,0,0,0,0,0,0,0,5.5947293,-2.42596,-5.0414,8.44634,117.992,17.088,15.189,11.901,11.27,11.016,
TOI-6038 A b,b,TOI-6038 A,,,TIC 194736418,Gaia DR2 237640407346340736,1,2025-01,2025,Transit,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,51.6572691,40.8172704,152.06806,-13.11341,59.73204,21.32167,5.8267311,,0.069,88.96,,,1439.0,,716.0,1.62,0.1274,2459883.058,5.042,,,,,8.406,8.453,8.413,7.994,,9.72957,9.3229,0,[Fe/H],,,,,0.4694903811663382,0.5935672592608486,0.6536487517970572,769711524,23.5,0.572,6.41,0.0357,9.04,,,2025-01-22,2025-01,2025-01-22,0,0.16,,,0.24699,78.5,0.24699,78.5,Mass,0.24604,78.2,6110.0,0.124,,7.94,0.533,4.12,3.65,1.29,0.412,1.65,0,0,1,1,0,0,0,0,0,0,Published Confirmed,2,1,0,0,0,0,0,0,0,0,0,41.3195176,10.3695,-39.9972,5.55363,179.147,10.492,9.913,8.727,8.502,8.445,
Kepler-927 b,b,Kepler-927,,,TIC 122066280,Gaia DR2 2101480188876308480,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,289.3834807,41.3926651,73.0188,13.04075,302.80174,62.64168,9.1149903,,,,,,,,,,,2454966.97624,4.4852,,,,,13.002,13.078,13.103,9.442,,14.6011,14.1134,0,[Fe/H],,14.63,,,0.2489818372795809,-0.707673419117547,0.6612158320695029,-1370664619,,0.153,1.72,0.01583,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5743.0,0.03,,,,4.45,4.37,0.99,,0.99,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,6.6524205,-2.87431,-5.99942,1.1737,831.685,15.505,14.817,13.46,13.137,13.032,
OGLE-2019-BLG-0468L b,b,OGLE-2019-BLG-0468L,,,,,1,2022-02,2022,Microlensing,Ground,OGLE,1.3 m Warsaw University Telescope,266.406,-24.4472778,3.83406,2.33632,266.72418,-1.04881,,,3.29,,,,,,,,,,,,,,,,,,,,,,0,,G,,,,-0.0570657340081644,-0.9085521044611462,-0.4138557423563576,1417652858,,,,,,,,2023-02-07,2022-02,2023-02-07,0,,,,3.43,1090.15144,3.43,1090.15144,Mass,,,,,,,,,,0.92,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,4,,,,,4400.0,,,,,,G
OGLE-2019-BLG-0468L c,c,OGLE-2019-BLG-0468L,,,,,1,2022-02,2022,Microlensing,Ground,OGLE,1.3 m Warsaw University Telescope,266.406,-24.4472778,3.83406,2.33632,266.72418,-1.04881,,,2.77,,,,,,,,,,,,,,,,,,,,,,0,,G,,,,-0.0570657340081644,-0.9085521044611462,-0.4138557423563576,1417652858,,,,,,,,2023-02-07,2022-02,2023-02-07,0,,,,10.22,3248.20632,10.22,3248.20632,Mass,,,,,,,,,,0.92,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,4,,,,,4400.0,,,,,,G
TOI-1669 b,b,TOI-1669,,,TIC 428679607,Gaia DR2 569673024645542528,1,2023-02,2023,Radial Velocity,Ground,W. M. Keck Observatory,10 m Keck I Telescope,45.9564744,83.5874273,126.69567,21.70691,80.59471,61.61915,500.0,90.0,1.27,,,0.0,,,,,,2459325.0,,,,,,8.426,8.491,8.433,8.664,,10.0089,9.52906,0,[Fe/H],,,,,0.0776453171152684,0.0802819408574017,0.9937434350486236,850322700,15.5,,,,,,,2024-07-22,2024-06,2024-07-22,0,,,,,,0.60095,191.0,Msini,0.60095,191.0,5497.0,0.274,,,-0.036,4.38,7.7,0.99,1.1688,1.06,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,0,97.9811882,91.7321,-34.4316,8.95781,111.276,10.973,10.218,8.905,8.58,8.462,
TOI-1694 c,c,TOI-1694,,,TIC 396740648,Gaia DR2 1104269596843209472,1,2023-02,2023,Radial Velocity,Ground,W. M. Keck Observatory,10 m Keck I Telescope,97.7487104,66.3605956,148.58523,22.70153,94.23789,43.03537,393.1,90.0,0.1,,,0.0,,,,,,4932072.5,,,,,,9.364,9.431,9.363,8.623,,11.3103,10.7424,0,[Fe/H],,,,,-0.0540634692074869,0.3973177861535715,0.916087178222289,-1848056411,28.84,,,,,,,2024-07-22,2024-06,2024-07-22,0,,,,,,0.93447,297.0,Msini,0.93447,297.0,5058.0,0.131,,,-0.418,4.56,4.3,0.85,2.3008,0.8,0,0,0,1,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,0,50.773836,46.5121,-20.3619,7.99182,124.68,12.204,11.446,9.957,9.473,9.425,
KMT-2017-BLG-1194L b,b,KMT-2017-BLG-1194L,,,,,1,2023-03,2023,Microlensing,Ground,KMTNet,1.6 m wide-field telescope,274.322125,-25.3239389,6.62779,-4.33653,273.90449,-1.94328,,,1.78,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0681216233645534,-0.9013333082560898,-0.4277355630039553,1573583037,,,,,,,,2023-02-17,2023-03,2023-02-17,0,,,,0.01114,3.54,0.01114,3.54,Mass,,,,,,,,,,0.41,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,,,,,4240.0,,,,,,
KMT-2017-BLG-0428L b,b,KMT-2017-BLG-0428L,,,,,1,2023-03,2023,Microlensing,Ground,KMTNet,1.6 m wide-field telescope,271.38525,-28.4902806,2.58566,-3.54923,271.21836,-5.05688,,,1.81,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0212472003542365,-0.8786411823267491,-0.4770096741121289,-2000367894,,,,,,,,2023-02-17,2023-03,2023-02-17,0,,,,0.01759,5.59,0.01759,5.59,Mass,,,,,,,,,,0.34,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,3,,,,,5400.0,,,,,,
KMT-2019-BLG-1806L b,b,KMT-2019-BLG-1806L,,,,,1,2023-03,2023,Microlensing,Ground,KMTNet,1.6 m wide-field telescope,270.5375417,-29.4148889,1.41436,-3.35396,270.46693,-5.97649,,,3.02,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0081722994470525,-0.8710478793758863,-0.4911301307764766,-1144551006,,,,,,,,2023-02-17,2023-03,2023-02-17,0,,,,0.01469,4.67,0.01469,4.67,Mass,,,,,,,,,,0.74,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,5,,,,,6640.0,,,,,,
KMT-2017-BLG-1003L b,b,KMT-2017-BLG-1003L,,,,,1,2023-03,2023,Microlensing,Ground,KMTNet,1.6 m wide-field telescope,265.4115,-24.3739389,3.42241,3.14652,265.81672,-1.0012,,,1.38,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-0.0728686757452587,-0.9079520843098172,-0.4126901606442668,2073847311,,,,,,,,2023-02-17,2023-03,2023-02-17,0,,,,0.01633,5.19,0.01633,5.19,Mass,,,,,,,,,,0.32,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,3,,,,,7090.0,,,,,,
KMT-2019-BLG-1367L b,b,KMT-2019-BLG-1367L,,,,,1,2023-03,2023,Microlensing,Ground,KMTNet,1.6 m wide-field telescope,272.4713333,-29.7622111,1.92632,-4.99338,272.15453,-6.34144,,,1.7,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.037431764191282,-0.8672856435623718,-0.4964015264885182,-973257525,,,,,,,,2023-02-17,2023-03,2023-02-17,0,,,,0.01284,4.08,0.01284,4.08,Mass,,,,,,,,,,0.25,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,3,,,,,4670.0,,,,,,
OGLE-2017-BLG-1806L b,b,OGLE-2017-BLG-1806L,,,,,1,2023-03,2023,Microlensing,Ground,OGLE,1.3 m Warsaw University Telescope,266.62325,-24.2722694,4.08658,2.25801,266.91783,-0.86906,,,1.75,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-0.0536945572713248,-0.9100196251184736,-0.4110732008032985,1748341282,,,,,,,,2023-02-17,2023-03,2023-02-17,0,,,,0.01658,5.27,0.01658,5.27,Mass,,,,,,,,,,0.38,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,7,,,,,6400.0,,,,,,
KMT-2016-BLG-1105L b,b,KMT-2016-BLG-1105L,,,,,1,2023-03,2023,Microlensing,Ground,KMTNet,1.6 m wide-field telescope,266.44725,-26.2663694,2.29896,1.35832,266.80662,-2.86641,,,2.44,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-0.0555690908768442,-0.8950229490719288,-0.442544909329786,-1025831058,,,,,,,,2023-02-17,2023-03,2023-02-17,0,,,,0.0073,2.32,0.0073,2.32,Mass,,,,,,,,,,0.41,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,7,,,,,5080.0,,,,,,
OGLE-2019-BLG-1053L b,b,OGLE-2019-BLG-1053L,,,,,1,2021-10,2021,Microlensing,Ground,KMTNet,1.6 m wide-field telescope,270.166375,-27.3415833,3.0586,-2.04713,270.14426,-3.90239,,,3.4,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0025793883090153,-0.8882803813581841,-0.4592943618749422,1294792916,,,,,,,,2023-02-17,2021-10,2023-02-17,0,,,,0.0078,2.48,0.0078,2.48,Mass,,,,,,,,,,0.61,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,5,,,,,6800.0,,,,,,
KMT-2019-BLG-0253L b,b,KMT-2019-BLG-0253L,,,,,1,2022-02,2022,Microlensing,Ground,KMTNet,1.6 m wide-field telescope,267.8825833,-29.5654722,0.12563,-1.42905,268.14389,-6.1398,,,3.1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-0.0321366394091783,-0.8691985458502964,-0.4934177989282657,-931393954,,,,,,,,2023-02-17,2022-02,2023-02-17,0,,,,0.02895,9.2,0.02895,9.2,Mass,,,,,,,,,,0.7,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,6,,,,,4900.0,,,,,,
OGLE-2018-BLG-0506L b,b,OGLE-2018-BLG-0506L,,,,,1,2022-02,2022,Microlensing,Ground,OGLE,1.3 m Warsaw University Telescope,267.6298333,-31.9240556,357.98566,-2.44687,267.96226,-8.50151,,,3.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-0.0351003980217553,-0.8480236423314594,-0.5287947277588906,779532158,,,,,,,,2023-02-17,2022-02,2023-02-17,0,,,,0.05129,16.3,0.05129,16.3,Mass,,,,,,,,,,0.63,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,6,,,,,5600.0,,,,,,
Kepler-1764 b,b,Kepler-1764,,,TIC 138431522,Gaia DR2 2077411363951616512,1,2022-02,2021,Transit,Space,Kepler,0.95 m Kepler Telescope,293.8799047,41.3938374,74.53703,10.01365,309.65452,61.58551,70.46829987,,,,,,,,,,,,,,,,,13.405,13.465,13.019,9.081,,14.7454,14.3207,0,[Fe/H],,14.811,,,0.3036894358889057,-0.6859635933466699,0.6612311813068124,1465355849,,0.406,4.555,,,,,2021-12-05,2022-02,2021-12-05,0,,,,,,,,,,,6461.0,-0.14,,,,4.4,,1.16,2.1899,1.13,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,5.663339,3.52896,4.42943,0.620325,1542.48,15.63,14.91,13.741,13.453,13.449,
OGLE-2018-BLG-0516L b,b,OGLE-2018-BLG-0516L,,,,,1,2022-02,2022,Microlensing,Ground,OGLE,1.3 m Warsaw University Telescope,269.640125,-31.2623889,359.42174,-3.59284,269.68562,-7.8235,,,2.2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-0.0053689645914881,-0.8547828166546536,-0.5189581009784435,322019774,,,,,,,,2023-02-17,2022-02,2023-02-17,0,,,,0.06324,20.1,0.06324,20.1,Mass,,,,,,,,,,0.47,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,6,,,,,7000.0,,,,,,
OGLE-2019-BLG-1492L b,b,OGLE-2019-BLG-1492L,,,,,1,2022-02,2022,Microlensing,Ground,OGLE,1.3 m Warsaw University Telescope,270.0964583,-28.6311389,1.90665,-2.63192,270.08114,-5.19189,,,2.7,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0014776590538523,-0.8777214443437708,-0.4791689500195161,-2116279833,,,,,,,,2023-02-17,2022-02,2023-02-17,0,,,,0.11673,37.1,0.11673,37.1,Mass,,,,,,,,,,0.68,,,0,0,0,0,0,0,1,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,6,,,,,5600.0,,,,,,
